timeOpen,timeClose,timeHigh,timeLow,priceOpen,priceHigh,priceLow,priceClose,volume
1.77072E+12,1.77081E+12,1.77073E+12,1.77079E+12,0.937137543,0.942219543,0.881836167,0.900413802,81084504.33
1.77064E+12,1.77072E+12,1.77065E+12,1.77068E+12,0.932758577,0.945968353,0.893789763,0.937137543,92338061.39
1.77055E+12,1.77064E+12,1.77056E+12,1.77061E+12,0.97560821,0.979940815,0.922865864,0.932767892,81278742.87
1.77047E+12,1.77055E+12,1.77053E+12,1.77049E+12,0.976525728,0.995767856,0.946421716,0.97560821,137038993.2
1.77038E+12,1.77047E+12,1.77044E+12,1.77038E+12,0.88191548,0.9852578,0.799829456,0.976525728,254306880.8
1.77029E+12,1.77038E+12,1.7703E+12,1.77037E+12,1.048360333,1.057291366,0.880028489,0.881897936,247946372.6
1.77021E+12,1.77029E+12,1.77024E+12,1.77027E+12,1.063049136,1.096436835,1.030221533,1.048360333,117194932.1
1.77012E+12,1.77021E+12,1.7702E+12,1.77019E+12,1.082846166,1.107936349,1.018486389,1.063049136,124144945.7
1.77003E+12,1.77012E+12,1.77009E+12,1.77005E+12,1.035830549,1.091538583,1.00866062,1.082846166,140669877.2
1.76995E+12,1.77003E+12,1.76998E+12,1.77003E+12,1.050191737,1.073128393,1.018297239,1.035888053,124427831.2
1.76986E+12,1.76995E+12,1.76986E+12,1.76993E+12,1.173896236,1.17439404,0.997719869,1.050191737,223877754.5
1.76977E+12,1.76986E+12,1.76984E+12,1.7698E+12,1.19165795,1.19723931,1.143851213,1.173896389,143533069.2
1.76969E+12,1.76977E+12,1.76969E+12,1.76976E+12,1.27886432,1.28034614,1.15888968,1.191637614,149137188
1.7696E+12,1.76969E+12,1.76968E+12,1.76966E+12,1.270793019,1.28669112,1.255324843,1.278883928,81582228.19
1.76952E+12,1.7696E+12,1.76958E+12,1.76957E+12,1.267374994,1.288482365,1.24546401,1.270764631,88892369.67
1.76943E+12,1.76952E+12,1.76948E+12,1.76943E+12,1.249796382,1.286609025,1.245935002,1.267374994,84751181.01
1.76934E+12,1.76943E+12,1.76935E+12,1.76941E+12,1.315334402,1.324820561,1.21720452,1.249827137,112851143.4
1.76926E+12,1.76934E+12,1.76927E+12,1.76933E+12,1.311931441,1.320542049,1.2971121,1.315318346,59533381.19
1.76917E+12,1.76926E+12,1.76919E+12,1.76924E+12,1.316509717,1.364662692,1.298431473,1.311931441,120328246.1
1.76908E+12,1.76917E+12,1.76909E+12,1.76916E+12,1.346663809,1.358630015,1.304809727,1.316509717,81598168.67
1.769E+12,1.76908E+12,1.76907E+12,1.76906E+12,1.310971534,1.373377165,1.302479337,1.346663809,122596861.1
1.76891E+12,1.769E+12,1.76892E+12,1.76898E+12,1.384438055,1.385685447,1.299687902,1.310971534,137200272.4
1.76882E+12,1.76891E+12,1.76882E+12,1.76882E+12,1.45161322,1.451899778,1.317514493,1.384438055,211290939.8
1.76874E+12,1.76882E+12,1.76874E+12,1.76882E+12,1.549200642,1.567618648,1.451137471,1.451814921,131013341.8
1.76865E+12,1.76874E+12,1.76871E+12,1.76867E+12,1.519100468,1.591140651,1.502613257,1.549200642,126206712.6
1.76856E+12,1.76865E+12,1.76858E+12,1.76862E+12,1.503878641,1.564158721,1.481024906,1.519100468,137838799.2
1.76848E+12,1.76856E+12,1.76848E+12,1.76855E+12,1.591050515,1.674564659,1.468952955,1.503878641,258875209.5
1.76839E+12,1.76848E+12,1.76845E+12,1.76842E+12,1.573208672,1.643266423,1.557111474,1.591050515,236851592.3
1.76831E+12,1.76839E+12,1.76839E+12,1.76831E+12,1.462589952,1.594509473,1.456392038,1.573208672,194016378.4
1.76822E+12,1.76831E+12,1.76823E+12,1.76827E+12,1.454168876,1.506720458,1.439185314,1.462573823,120507791
1.76813E+12,1.76822E+12,1.7682E+12,1.76822E+12,1.480317709,1.509330713,1.43915386,1.454131839,91101509.58
1.76805E+12,1.76813E+12,1.7681E+12,1.76806E+12,1.484024183,1.507058923,1.461418157,1.480317709,80078279.77
1.76796E+12,1.76805E+12,1.76802E+12,1.76799E+12,1.496067249,1.527781534,1.476827927,1.4839897,124601808
1.76787E+12,1.76796E+12,1.76789E+12,1.76793E+12,1.517961501,1.525403758,1.453797307,1.496053084,131972956.4
1.76779E+12,1.76787E+12,1.76779E+12,1.76784E+12,1.592398479,1.603492473,1.502598474,1.517961501,173038146.3
1.7677E+12,1.76779E+12,1.76775E+12,1.76777E+12,1.571647914,1.608918463,1.523624572,1.592398479,201800626.8
1.76761E+12,1.7677E+12,1.76767E+12,1.76765E+12,1.490136035,1.672170525,1.468846215,1.571631248,301069088.7
1.76753E+12,1.76761E+12,1.76756E+12,1.76755E+12,1.49447822,1.51782361,1.472089967,1.490114149,144610954.9
1.76744E+12,1.76753E+12,1.76745E+12,1.76749E+12,1.501957818,1.569681837,1.458849527,1.49447822,169883923.6
1.76736E+12,1.76744E+12,1.76744E+12,1.7674E+12,1.485946701,1.503582824,1.421359954,1.501940869,196152168.2
1.76727E+12,1.76736E+12,1.76733E+12,1.76729E+12,1.295499447,1.546593717,1.276448267,1.485946701,286985100.6
1.76718E+12,1.76727E+12,1.76719E+12,1.76725E+12,1.319550472,1.346772912,1.263689774,1.295499447,106910459.7
1.7671E+12,1.76718E+12,1.76714E+12,1.7671E+12,1.316888058,1.337606778,1.287544821,1.319550472,97180472
1.76701E+12,1.7671E+12,1.76706E+12,1.7671E+12,1.335026515,1.374024914,1.314189019,1.316888058,156644204.6
1.76692E+12,1.76701E+12,1.76695E+12,1.76693E+12,1.316314296,1.371799477,1.301502124,1.335026515,147017802.6
1.76684E+12,1.76692E+12,1.76692E+12,1.76688E+12,1.227827564,1.327108034,1.226834549,1.316213346,119056451.7
1.76675E+12,1.76684E+12,1.76679E+12,1.76675E+12,1.213161767,1.255337728,1.209452448,1.227827564,106277034.6
1.76666E+12,1.76675E+12,1.76672E+12,1.76675E+12,1.27128096,1.2948337,1.211466959,1.213161767,88122851.31
1.76658E+12,1.76666E+12,1.76658E+12,1.76664E+12,1.311352298,1.315174847,1.266205538,1.271297194,82880246.44
1.76649E+12,1.76658E+12,1.76657E+12,1.76652E+12,1.297727209,1.34864345,1.270472447,1.311352298,98720646.52
1.7664E+12,1.76649E+12,1.76646E+12,1.76641E+12,1.277386789,1.327520631,1.275278155,1.297727209,111047202.5
1.76632E+12,1.7664E+12,1.76632E+12,1.76639E+12,1.3744046,1.374515821,1.259762297,1.277386789,91563769.53
1.76623E+12,1.76632E+12,1.76632E+12,1.76624E+12,1.309781923,1.379927015,1.293962093,1.3744046,84367733.82
1.76615E+12,1.76623E+12,1.76622E+12,1.76615E+12,1.187651568,1.350357651,1.182568154,1.309781923,126044991.7
1.76606E+12,1.76615E+12,1.76612E+12,1.76613E+12,1.222303856,1.263249339,1.164915658,1.187651568,137447718.5
1.76597E+12,1.76606E+12,1.76598E+12,1.76605E+12,1.28862886,1.31970151,1.210006283,1.222354258,151558117.1
1.76589E+12,1.76597E+12,1.76596E+12,1.7659E+12,1.265259879,1.28955273,1.246763262,1.288579462,111518906.6
1.7658E+12,1.76589E+12,1.76581E+12,1.76587E+12,1.314847661,1.343356184,1.231753327,1.265259879,136502071.5
1.76571E+12,1.7658E+12,1.76572E+12,1.76579E+12,1.350946686,1.358572141,1.299454684,1.314877789,99069462.36
1.76563E+12,1.76571E+12,1.76569E+12,1.76563E+12,1.343209733,1.351374883,1.330900897,1.350946686,80712731.42
1.76554E+12,1.76563E+12,1.76558E+12,1.7656E+12,1.37977823,1.411128603,1.305312392,1.343209733,155692706.2
1.76545E+12,1.76554E+12,1.76545E+12,1.76553E+12,1.469368129,1.469368129,1.356114215,1.379737086,205189426.5
1.76537E+12,1.76545E+12,1.76544E+12,1.76545E+12,1.545494407,1.551944021,1.46750983,1.469405166,161116623
1.76528E+12,1.76537E+12,1.76534E+12,1.76532E+12,1.504360495,1.591795293,1.468089479,1.545494407,155096416
1.7652E+12,1.76528E+12,1.76523E+12,1.7652E+12,1.4555032,1.526274276,1.451649783,1.504360495,118306139.3
1.76511E+12,1.7652E+12,1.76511E+12,1.76516E+12,1.491818579,1.505855647,1.429663774,1.4555032,115907068.1
1.76502E+12,1.76511E+12,1.76509E+12,1.76505E+12,1.488065395,1.498425856,1.470314325,1.491818579,77771486.26
1.76494E+12,1.76502E+12,1.76495E+12,1.765E+12,1.545531566,1.574629282,1.448228712,1.488065395,140889643.5
1.76485E+12,1.76494E+12,1.76489E+12,1.76492E+12,1.599184753,1.614792281,1.519721062,1.545531566,128127053.7
1.76476E+12,1.76485E+12,1.76485E+12,1.76477E+12,1.532819615,1.614446722,1.525917712,1.599163596,174938675.9
1.76468E+12,1.76476E+12,1.76473E+12,1.76471E+12,1.481107767,1.57047496,1.458068838,1.532838483,160360255.3
1.76459E+12,1.76468E+12,1.76459E+12,1.76464E+12,1.584425078,1.584425078,1.440782029,1.481107767,218124082.6
1.7645E+12,1.76459E+12,1.76454E+12,1.76459E+12,1.605997929,1.637046341,1.584281946,1.584425078,137372419
1.76442E+12,1.7645E+12,1.76442E+12,1.76448E+12,1.617857344,1.635423017,1.577538553,1.605997929,107613854.3
1.76433E+12,1.76442E+12,1.76439E+12,1.76434E+12,1.617437302,1.667267181,1.592046071,1.617857344,155388535.4
1.76424E+12,1.76433E+12,1.76425E+12,1.76433E+12,1.673153269,1.699195677,1.61633038,1.617435356,146517446.8
1.76416E+12,1.76424E+12,1.76422E+12,1.7642E+12,1.662886749,1.700235003,1.601597137,1.673221695,185032825.8
1.76407E+12,1.76416E+12,1.76414E+12,1.76413E+12,1.641079948,1.712375318,1.574244552,1.662886749,240084746.6
1.76399E+12,1.76407E+12,1.76405E+12,1.76403E+12,1.609627863,1.676821938,1.591360884,1.641079948,192170086
1.7639E+12,1.76399E+12,1.76392E+12,1.7639E+12,1.614075775,1.681472949,1.604536856,1.609676643,151697777.2
1.76381E+12,1.7639E+12,1.76381E+12,1.76389E+12,1.659651649,1.66504487,1.570696053,1.614149479,157319588.9
1.76373E+12,1.76381E+12,1.76373E+12,1.76377E+12,1.817923724,1.857664618,1.588070833,1.659651649,392466517.8
1.76364E+12,1.76373E+12,1.76365E+12,1.76371E+12,1.878222926,1.898164015,1.759743638,1.817972905,272218783.2
1.76355E+12,1.76364E+12,1.76356E+12,1.76362E+12,1.987541803,2.018573501,1.760769913,1.878205382,378857129.6
1.76347E+12,1.76355E+12,1.76348E+12,1.76352E+12,2.024810339,2.194153569,1.9107757,1.987562636,688833769.1
1.76338E+12,1.76347E+12,1.76345E+12,1.76343E+12,1.956989277,2.155103571,1.929912913,2.024791471,532350866.8
1.76329E+12,1.76338E+12,1.76332E+12,1.76336E+12,2.030345166,2.110950127,1.88397186,1.956989277,358109361.4
1.76321E+12,1.76329E+12,1.76323E+12,1.76321E+12,1.982555207,2.182775988,1.978070422,2.030345166,425582421.8
1.76312E+12,1.76321E+12,1.76315E+12,1.76321E+12,2.076020097,2.152944899,1.943245718,1.982555207,464614296.2
1.76304E+12,1.76312E+12,1.76304E+12,1.76311E+12,2.191384344,2.224514013,2.000764081,2.076020097,333227686.4
1.76295E+12,1.76304E+12,1.76298E+12,1.76301E+12,2.225879654,2.352084642,2.086904084,2.19136795,429990746.7
1.76286E+12,1.76295E+12,1.76287E+12,1.76294E+12,2.546927153,2.642869703,2.206213119,2.225912988,644019630.3
1.76278E+12,1.76286E+12,1.76279E+12,1.76284E+12,2.774241108,2.891045635,2.487463581,2.546845186,694423265.7
1.76269E+12,1.76278E+12,1.76269E+12,1.76271E+12,2.956437159,2.970624581,2.51015022,2.774258965,1151611651
1.7626E+12,1.76269E+12,1.76263E+12,1.76266E+12,3.361528589,3.554293323,2.765242218,2.956437159,2423737169
1.76252E+12,1.7626E+12,1.76258E+12,1.76252E+12,1.903422775,3.883343332,1.889563481,3.361361923,3563065699
1.76243E+12,1.76252E+12,1.76251E+12,1.76246E+12,1.399370184,1.941752072,1.328714707,1.903442775,744199434.1
1.76234E+12,1.76243E+12,1.76242E+12,1.76235E+12,1.367958319,1.415071886,1.306362646,1.399387728,169210937.3
1.76226E+12,1.76234E+12,1.76228E+12,1.76234E+12,1.441904395,1.551414132,1.278543524,1.367958319,295642523.4
1.76217E+12,1.76226E+12,1.76217E+12,1.76225E+12,1.667148509,1.667148509,1.408237551,1.441904395,227683726.8
1.76208E+12,1.76217E+12,1.76212E+12,1.76214E+12,1.670095269,1.782730685,1.61910824,1.667186245,262847705.3
1.762E+12,1.76208E+12,1.76206E+12,1.762E+12,1.516937993,1.712098148,1.507942526,1.67007914,250652143.3
1.76191E+12,1.762E+12,1.76197E+12,1.76191E+12,1.462847696,1.525506102,1.46023868,1.516956861,99031322.78
1.76183E+12,1.76191E+12,1.76184E+12,1.7619E+12,1.584728069,1.60887611,1.402834029,1.462828089,141260130.9
1.76174E+12,1.76183E+12,1.76178E+12,1.76175E+12,1.558811713,1.641846543,1.551522898,1.584784673,227608389.9
1.76165E+12,1.76174E+12,1.76168E+12,1.76173E+12,1.640389046,1.647525184,1.541945748,1.558811713,715652836.3
1.76157E+12,1.76165E+12,1.76159E+12,1.76162E+12,1.651808285,1.682937141,1.605566813,1.640389046,140284134.7
1.76148E+12,1.76157E+12,1.76156E+12,1.76149E+12,1.561290016,1.666742737,1.545654206,1.651808285,99944985.28
1.76139E+12,1.76148E+12,1.7614E+12,1.76143E+12,1.569340034,1.577071518,1.545567958,1.561288797,62893226.16
1.76131E+12,1.76139E+12,1.76135E+12,1.76137E+12,1.556331652,1.584260577,1.535723442,1.56932249,90989315.98
1.76122E+12,1.76131E+12,1.76129E+12,1.76122E+12,1.521013437,1.577407532,1.518652777,1.556331652,85397973.9
1.76113E+12,1.76122E+12,1.76114E+12,1.76121E+12,1.562262281,1.575487966,1.474723704,1.521013437,113973787.4
1.76105E+12,1.76113E+12,1.76111E+12,1.76107E+12,1.581852307,1.650426348,1.519713707,1.562243579,165245041.2
1.76096E+12,1.76105E+12,1.76101E+12,1.76096E+12,1.532100873,1.628215779,1.502582972,1.581836144,118154541.9
1.76088E+12,1.76096E+12,1.76094E+12,1.76091E+12,1.494589613,1.555687275,1.470297855,1.532100873,87513402.09
1.76079E+12,1.76088E+12,1.76084E+12,1.76079E+12,1.46533827,1.509697463,1.464586041,1.494589613,74561906.32
1.7607E+12,1.76079E+12,1.76071E+12,1.76073E+12,1.490594705,1.51182549,1.386157039,1.46533827,149679449.6
1.76062E+12,1.7607E+12,1.76062E+12,1.76069E+12,1.604197188,1.614197964,1.465785819,1.490594705,171632259.4
1.76053E+12,1.76062E+12,1.76056E+12,1.7606E+12,1.676085968,1.711063828,1.587817213,1.604197188,164551635.1
1.76044E+12,1.76053E+12,1.76045E+12,1.76048E+12,1.729999271,1.737508118,1.574454018,1.67606556,234694806.1
1.76036E+12,1.76044E+12,1.76043E+12,1.7604E+12,1.661483005,1.740003451,1.622592967,1.730016513,272937139.3
1.76027E+12,1.76036E+12,1.76035E+12,1.76028E+12,1.56222587,1.69291312,1.502577773,1.661470643,229800561.9
1.76018E+12,1.76027E+12,1.76019E+12,1.76026E+12,1.686618559,1.747605632,1.500486819,1.562244052,521323317.5
1.7601E+12,1.76018E+12,1.76015E+12,1.76017E+12,2.300518803,2.442619906,0.633613603,1.686618559,755042443.9
1.76001E+12,1.7601E+12,1.76001E+12,1.76007E+12,2.365676492,2.366157353,2.228934297,2.300526809,213394400.3
1.75992E+12,1.76001E+12,1.75999E+12,1.75994E+12,2.283979268,2.416463067,2.261466473,2.365676492,229205772.7
1.75984E+12,1.75992E+12,1.75984E+12,1.7599E+12,2.407470478,2.413070145,2.278565974,2.283979268,241222216.2
1.75975E+12,1.75984E+12,1.75982E+12,1.75976E+12,2.333632326,2.427324346,2.314517468,2.407470478,197422117.1
1.75967E+12,1.75975E+12,1.75969E+12,1.75967E+12,2.315046272,2.411228371,2.298363617,2.333632326,192147715.4
1.75958E+12,1.75967E+12,1.75958E+12,1.75964E+12,2.392781916,2.402968309,2.27559146,2.31502953,157029278.7
1.75949E+12,1.75958E+12,1.75955E+12,1.75952E+12,2.385984637,2.429625839,2.318521293,2.392781916,215336549.2
1.75941E+12,1.75949E+12,1.75949E+12,1.75941E+12,2.295559253,2.398011741,2.293010638,2.385984637,201925816.5
1.75932E+12,1.75941E+12,1.75939E+12,1.75933E+12,2.187360032,2.300415108,2.166698075,2.295503698,187368928.9
1.75923E+12,1.75932E+12,1.75923E+12,1.75929E+12,2.2126903,2.2126903,2.134568347,2.187360032,150892637.6
1.75915E+12,1.75923E+12,1.75922E+12,1.75919E+12,2.214062373,2.232592224,2.151436291,2.212708482,131429625.5
1.75906E+12,1.75915E+12,1.75914E+12,1.75911E+12,2.190766401,2.218751836,2.127762455,2.214043855,113443371.2
1.75897E+12,1.75906E+12,1.75906E+12,1.75901E+12,2.196393359,2.211609727,2.169040123,2.190766401,84834592.07
1.75889E+12,1.75897E+12,1.75895E+12,1.75893E+12,2.116775763,2.201717039,2.100595896,2.196393359,141265387.2
1.7588E+12,1.75889E+12,1.7588E+12,1.75887E+12,2.223950354,2.230638506,2.101091523,2.116775763,202618144.7
1.75872E+12,1.7588E+12,1.75877E+12,1.75873E+12,2.240125999,2.291934419,2.216841288,2.223932173,147263614.9
1.75863E+12,1.75872E+12,1.75868E+12,1.75864E+12,2.262601357,2.285080031,2.22024828,2.240125999,128514389.1
1.75854E+12,1.75863E+12,1.75854E+12,1.75856E+12,2.399599843,2.408237035,2.209346108,2.262582489,242407209.3
1.75846E+12,1.75854E+12,1.75848E+12,1.75852E+12,2.446100248,2.475382823,2.399184222,2.399599843,109097658.5
1.75837E+12,1.75846E+12,1.75842E+12,1.75842E+12,2.446948832,2.479174787,2.434657654,2.446100248,101704441.9
1.75828E+12,1.75837E+12,1.75829E+12,1.75837E+12,2.574995702,2.611490193,2.431741615,2.446948832,177502320.4
1.7582E+12,1.75828E+12,1.75828E+12,1.75823E+12,2.569330339,2.588518697,2.530529033,2.574995702,173434080.9
1.75811E+12,1.7582E+12,1.75819E+12,1.75817E+12,2.557265686,2.587985646,2.463729061,2.569330339,231982597
